"CountryNum","StateNum","Route","RouteName","Active","Latitude","Longitude","Stratum","BCR","RouteTypeID","RouteTypeDetailID","year","developed"
840,53,4,"HAY LAKE",1,48.9576837,-112.3253929,38,11,1,1,2015,0.0196113750478464
840,53,5,"SUNBURST",0,48.8711551,-111.622297,38,11,1,1,2015,0.039644636753858
840,53,6,"VIRGELLE",1,48.0610003,-110.3321782,38,11,1,1,2015,0.0380927943269029
840,53,7,"CLEVELAND",1,48.2967897,-109.0648339,39,11,1,1,2015,0.0439455406639621
840,53,8,"HARLEM",1,48.3824357,-108.7144099,38,11,1,1,2015,0.0755365162144823
840,53,9,"MALTA",1,48.2200197,-107.868382,38,11,1,1,2015,0.0392734743248822
840,53,10,"GLASGOW",1,48.2045751,-106.5334326,38,11,1,1,2015,0.0487348323019666
840,53,11,"OSWEGO",1,48.0596931,-105.9946591,38,11,1,1,2015,0.0338621143331644
840,53,12,"REDSTONE",1,48.8382207,-104.8419949,38,11,1,1,2015,0.035656238440586
840,53,13,"ST REGIS",1,47.297744,-115.098966,64,10,1,1,2015,0.0646747817533505
840,53,14,"POLSON",1,47.718454,-114.210007,65,10,1,1,2015,0.0493905786757439
840,53,15,"ARLEE",1,47.1824757,-113.9489899,64,10,1,1,2015,0.0344246398226819
840,53,16,"AUGUSTA",1,47.3060617,-112.4118119,65,10,1,1,2015,0.0468067379484934
840,53,17,"GREAT FALLS",1,47.4941887,-111.2628629,38,11,1,1,2015,0.185707970515364
840,53,18,"HIGHWOOD",1,47.5054097,-110.8958659,39,17,1,1,2015,0.04386359739369
840,53,19,"LEROY",1,47.7874097,-109.4150839,39,17,1,1,2015,0.0364222606408366
840,53,20,"ROY",1,47.2705926,-108.8010122,39,17,1,1,2015,0.0420622377241267
840,53,21,"BRUSETT",1,47.495583,-107.312918,39,17,1,1,2015,0.0338131693396375
840,53,22,"JORDAN",1,47.607803,-106.890028,39,17,1,1,2015,0.0411048765916572
840,53,23,"CIRCLE",1,47.550763,-105.812558,39,17,1,1,2015,0.037601671185386
840,53,24,"SAVAGE",1,47.4695697,-104.1527019,39,17,1,1,2015,0.0432200243941242
840,53,25,"WOODMAN",1,46.904024,-114.465627,64,10,1,1,2015,0.0485889100422668
840,53,26,"CLINTON",1,46.7236933,-113.6681583,64,10,1,1,2015,0.0263874879714329
840,53,27,"ELLISTON",1,46.6205137,-112.4949499,65,10,1,1,2015,0.0567803142603024
840,53,28,"BOULDER",1,46.1235467,-111.9188609,65,10,1,1,2015,0.0364830733091499
840,53,29,"TWO DOT",1,46.3295907,-110.0515279,65,17,1,1,2015,0.0359673331455928
840,53,30,"SHAWMUT",1,46.1032917,-109.6664819,39,17,1,1,2015,0.036370215238868
840,53,31,"FLATWILLOW",0,46.9022197,-108.3468089,39,17,1,1,2015,0.0390609346127301
840,53,32,"INGOMAR",1,46.5835337,-107.0640799,39,17,1,1,2015,0.0327697005605943
840,53,33,"FORSYTH",1,46.261643,-106.695409,39,17,1,1,2015,0.0513313446028063
840,53,34,"LOCATE",1,46.4973888,-105.0895338,39,17,1,1,2015,0.0348570026324008
840,53,35,"WEBSTER",1,46.1128407,-104.4950949,39,17,1,1,2015,0.042318917484744
840,53,36,"SULA",1,45.8507057,-113.9522469,64,10,1,1,2015,0.0358304830232752
840,53,37,"TWIN BRIDGES",0,45.3055747,-112.5643159,65,10,1,1,2015,0.0689292320643325
840,53,38,"WILLOW CREEK",0,45.9146442,-111.7636564,65,10,1,1,2015,0.0831742983924787
840,53,39,"CHESTNUT",1,45.575143,-110.786308,64,10,1,1,2015,0.0896266371277774
840,53,40,"REED POINT",1,45.7251707,-109.5466543,65,17,1,1,2015,0.0573007051380621
840,53,41,"LAUREL",1,45.577573,-108.781378,39,10,1,1,2015,0.0557979575841941
840,53,42,"ST XAVIER",0,45.4319207,-107.7207419,39,17,1,1,2015,0.0523136761425385
840,53,43,"BRANDENBERG",1,45.8279275,-106.4290921,39,17,1,1,2015,0.0332764604152884
840,53,44,"POWDERVILLE",1,45.9440787,-105.4130672,39,17,1,1,2015,0.0317294318193702
840,53,45,"ALBION",1,45.3107762,-104.4650383,39,17,1,1,2015,0.0416430867137198
840,53,46,"BEAVERHEAD",1,44.5869032,-112.025803,65,10,1,1,2015,0.0182018814927103
840,53,47,"RED ROCK",1,44.5987327,-111.5237969,65,10,1,1,2015,0.0242834799211879
840,53,63,"THOMPSON RIV",1,47.6497425,-115.17429,64,10,1,1,2015,0.0388839960783662
840,53,64,"NINEMILE",1,47.0312302,-114.3938692,64,10,1,1,2015,0.056848486041271
840,53,74,"PABLO RES.",1,47.6601727,-114.1345589,65,10,1,1,2015,0.0878523643745021
840,53,75,"FISH CREEK",1,46.909534,-114.802937,64,10,1,1,2015,0.0427537863583408
840,53,76,"SKALKAHO",0,46.048754,-113.840977,64,10,1,1,2015,0.0218835003798368
840,53,86,"PAINTED ROCK",1,45.7461729,-114.4473183,64,10,1,1,2015,0.0436388049681101
840,53,87,"WISE RIVER",1,45.5347235,-113.0794573,65,10,1,1,2015,0.0381946224979916
840,53,97,"LIMA",1,44.5611413,-112.710893,65,10,1,1,2015,0.0269924005168525
840,53,101,"NOXON",1,47.8265037,-115.5453879,64,10,1,1,2015,0.035146903403086
840,53,103,"St. Mary 2",1,48.808387,-113.41292,65,10,1,1,2015,0.0425416767335105
840,53,105,"Whitlash",1,48.682302,-111.46974,38,11,1,1,2015,0.0353527364757988
840,53,131,"Flatwillow 2",1,46.9022197,-108.3468,39,17,1,1,2015,0.0400998983717863
840,53,137,"GLEN",1,45.3790727,-112.6419759,65,10,1,1,2015,0.0439914568685265
840,53,138,"WILLOW CREEK 2",1,45.9146442,-111.763656,65,10,1,1,2015,0.0831742983924787
840,53,142,"ST XAVIER 2",1,45.519386,-107.701631,39,17,1,1,2015,0.0523136761425385
840,53,176,"SKALKHO-RYE",1,46.0090781,-113.8492175,64,10,1,1,2015,0.0165735594576446
840,53,231,"FLATWILLOW 3",0,46.8267,-108.1998,39,17,1,1,2015,NA
840,53,300,"EUREKA",1,48.995331,-115.05678,64,10,1,1,2015,NA
840,53,301,"WHITEFISH LAKE",1,48.492404,-114.429102,64,10,1,1,2015,NA
840,53,302,"EAST GLACIER PARK",1,48.441349,-113.218436,65,10,1,1,2015,NA
840,53,303,"HEART BUTTE",1,48.212234,-112.63605,65,10,1,1,2015,NA
840,53,304,"SHELBY",1,48.566383,-111.579335,38,11,1,1,2015,NA
840,53,305,"GILDFORD",1,48.563091,-110.302392,38,11,1,1,2015,NA
840,53,306,"CHINOOK",1,48.515398,-109.212106,38,11,1,1,2015,NA
840,53,307,"ESTER LAKE",1,48.086536,-108.170308,38,11,1,1,2015,NA
840,53,308,"SACO",1,48.756557,-107.118909,38,11,1,1,2015,NA
840,53,309,"GLENTANA",1,48.968499,-106.194522,38,11,1,1,2015,NA
840,53,310,"WOLF POINT",1,48.073802,-105.538952,39,11,1,1,2015,NA
840,53,311,"WESTBY",1,48.968472,-104.189679,38,11,1,1,2015,NA
840,53,312,"SWAN LAKE",1,47.8851395,-113.865875,64,10,1,1,2015,NA
840,53,313,"WOLF CREEK",1,47.027033,-112.050625,65,10,1,1,2015,NA
840,53,314,"SUN RIVER",1,47.542278,-111.703118,39,11,1,1,2015,NA
840,53,315,"RAYNESFORD",1,47.34627,-110.812857,65,10,1,1,2015,NA
840,53,316,"WINIFRED",0,47.561464,-109.375238,39,17,1,1,2015,NA
840,53,317,"WINNETT",1,47.074995,-108.123743,39,17,1,1,2015,NA
840,53,318,"JORDAN SOUTH",1,47.190675,-107.222999,39,17,1,1,2015,NA
840,53,319,"DINOSAURS H.M.",1,47.325598,-106.170658,39,17,1,1,2015,NA
840,53,320,"LINDSAY",1,47.225122,-105.166186,39,17,1,1,2015,NA
840,53,321,"LAMBERT",1,47.867572,-104.508263,39,11,1,1,2015,NA
840,53,322,"PHILIPSBURG",1,46.083917,-113.506882,64,10,1,1,2015,NA
840,53,323,"CLANCY",1,46.481362,-112.006589,65,10,1,1,2015,NA
840,53,324,"FREEMAN CREEK",0,46.881956,-111.358627,65,10,1,1,2015,NA
840,53,325,"PAGIL GULCH",1,46.885687,-110.25342,65,10,1,1,2015,NA
840,53,326,"MAYNARD COULEE",1,46.828793,-109.269751,39,17,1,1,2015,NA
840,53,327,"ROUNDUP",1,46.727405,-108.934038,39,17,1,1,2015,NA
840,53,328,"CUSTER",0,46.019353,-107.555504,39,17,1,1,2015,NA
840,53,329,"COLEMAN COULEE",1,46.990433,-106.268572,39,17,1,1,2015,NA
840,53,330,"MILES CITY",1,46.245982,-105.262831,39,17,1,1,2015,NA
840,53,331,"CABIN CREEK",1,46.785153,-104.613693,39,17,1,1,2015,NA
840,53,332,"BRUNZELL SLOUGH",1,45.12883,-112.172905,65,10,1,1,2015,NA
840,53,333,"Church Hill",1,45.743618,-111.244987,65,10,1,1,2015,NA
840,53,334,"CLYDE PARK",1,45.873837,-110.724565,65,10,1,1,2015,NA
840,53,335,"WHEAT BASIN",1,45.916148,-109.059699,39,17,1,1,2015,NA
840,53,336,"MUDDY CREEK",1,45.375107,-108.058769,64,10,1,1,2015,NA
840,53,337,"WYOLA",1,45.086184,-107.461601,39,17,1,1,2015,NA
840,53,338,"LAME DEER",1,45.623333,-106.666411,39,17,1,1,2015,NA
840,53,339,"CHUFFEY SPRING",1,45.540958,-105.826051,39,17,1,1,2015,NA
840,53,340,"HEHN DRAW",1,45.75894,-104.942069,39,17,1,1,2015,NA
840,53,341,"HEBGEN LAKE",1,44.852621,-111.062776,64,10,1,1,2015,NA
840,53,416,"Winifred 2",1,47.561464,-109.375238,39,17,1,1,2015,NA
840,53,424,"Fort Logan",1,46.675705,-111.140722,65,10,1,1,2015,NA
840,53,428,"Custer 2",1,46.1109035,-107.520377,39,17,1,1,2015,NA
840,53,800,"INSIDE ROAD",1,48.6986692,-114.1929772,64,10,1,3,2015,0.0147538076130091
840,53,900,"LOGAN PASS",1,48.6915527,-113.5308299,64,10,1,2,2015,0.0117167449757176
840,53,901,"VICTOR",1,46.331124,-114.173557,65,10,1,2,2015,0.101903959561921
840,53,902,"THREEMILE WA",1,46.5749907,-113.831439,65,10,1,2,2015,0.0486801591841205
840,53,903,"CRAMER CREEK",1,46.727924,-113.583967,65,10,1,2,2015,0.0336600099958713
840,53,904,"BRADMAN",0,46.697823,-113.223867,65,10,1,2,2015,0.0247489133541628
840,53,905,"GREENOUGH",0,47.0305267,-113.2368619,65,10,1,2,2015,0.0259175937625196
840,53,906,"ELEVATION MT",1,46.8935108,-113.3867024,65,10,1,2,2015,0.0166865169505053
840,53,907,"PRYOR MTN.",1,45.20504,-108.7538747,64,10,1,2,2015,0.0286193357564649
840,53,908,"BULL MTN.",1,46.1988347,-108.4511499,39,17,1,2,2015,0.0422448009375449
840,53,955,"GREENOAGH 2",0,47.0307201,-113.2372617,65,10,1,2,2015,0.031095406360424
840,53,956,"GREENOAGH 3",1,47.030673,-113.261057,65,10,1,2,2015,NA
840,54,1,"JULIAN",1,40.5520447,-95.7947529,32,22,1,1,2015,0.175022993920632
840,54,2,"JOHNSON",1,40.4650912,-96.0668798,32,22,1,1,2015,0.0467922467922468
840,54,3,"LIBERTY",0,40.0734217,-96.4070669,32,19,1,1,2015,0.0471365381242815
840,54,4,"BELVIDERE",1,40.2199177,-97.5577459,34,19,1,1,2015,0.0557718906266624
840,54,5,"SEWARD",1,40.8872417,-97.1583399,34,19,1,1,2015,0.0534877571526786
840,54,6,"KENESAW",1,40.6184587,-98.6673129,34,19,1,1,2015,0.0980969324491886
840,54,7,"KEARNEY",1,40.6406757,-98.8760679,34,19,1,1,2015,0.0599506820804018
840,54,8,"SUMNER",1,40.9376453,-99.5023032,34,19,1,1,2015,0.0529565550076518
840,54,9,"HOLBROOK",1,40.3070527,-99.9683619,34,19,1,1,2015,0.0360724949960077
840,54,10,"BARTLEY",1,40.1757846,-100.2510124,34,19,1,1,2015,0.0477214101461737
840,54,11,"STRATTON",1,40.0025497,-101.2298429,34,19,1,1,2015,0.0465267644372592
840,54,12,"GRETNA",0,41.1764063,-96.1391528,32,22,1,1,2015,0.219094372137318
840,54,13,"IRVINGTON",1,41.34351,-96.08125,32,22,1,1,2015,0.132532630548235
840,54,14,"SURPRISE",1,41.1630727,-97.3498079,34,19,1,1,2015,0.0431858336010279
840,54,15,"RICHLAND",1,41.4820177,-97.1945039,32,22,1,1,2015,0.0897581150795833
840,54,16,"BARTLETT",0,41.9187247,-98.6840139,36,19,1,1,2015,0.0337751732477559
840,54,17,"PETERSBURG",1,41.8865107,-98.0363319,34,19,1,1,2015,0.0734562611976008
840,54,18,"ALMERIA",1,41.8425077,-99.6487049,34,19,1,1,2015,0.0430343351242445
840,54,19,"OCONTO",0,41.1189127,-99.7141019,34,19,1,1,2015,0.043135516242052
840,54,20,"PAXTON",1,41.1634457,-101.2702409,36,18,1,1,2015,0.0427135399926853
840,54,21,"DALTON",1,41.3523266,-102.9730078,36,18,1,1,2015,0.0468074501858212
840,54,22,"THURSTON",1,42.1915702,-96.7354923,32,22,1,1,2015,0.0429250084832033
840,54,23,"SPARTA",1,42.6988061,-97.9539527,32,11,1,1,2015,0.0445044186907975
840,54,24,"WINSIDE",0,42.1849007,-97.1347279,32,11,1,1,2015,0.0449710786702545
840,54,25,"EAGLE CREEK",1,42.7695353,-98.5988124,34,11,1,1,2015,0.0332398575125326
840,54,26,"MIDWAY",1,42.6534207,-98.6769859,34,11,1,1,2015,0.0338823479631451
840,54,27,"SWAN LAKE",1,42.021567,-99.4624293,36,19,1,1,2015,0.0266967075477714
840,54,28,"JOHNSTOWN",1,42.5928366,-99.9988861,36,19,1,1,2015,0.0520952688195966
840,54,29,"PIESTER LAKE",1,42.2796649,-101.7208618,36,19,1,1,2015,0.0243109666503406
840,54,30,"AGATE",0,42.2503717,-103.7829219,36,18,1,1,2015,0.0374203410487611
840,54,31,"KENNEDY",1,42.6521647,-100.5366606,36,19,1,1,2015,0.0264544282904108
840,54,32,"TABLE",1,41.1770247,-100.0548479,34,19,1,1,2015,0.0384657438387019
840,54,33,"KIMBALL",1,41.2483521,-103.6630552,36,18,1,1,2015,0.0847117455377781
840,54,34,"GORDON",1,42.7324127,-102.2045289,36,19,1,1,2015,0.0265480075575404
840,54,35,"BRADY",1,40.9946407,-100.4720309,34,19,1,1,2015,0.0252288009458161
840,54,36,"BENKELMAN",1,40.0572037,-101.5499949,36,18,1,1,2015,0.0326032581508145
840,54,37,"RINGGOLD",1,41.7218051,-100.7705095,36,19,1,1,2015,0.0264653926449334
840,54,38,"ARTHUR",1,41.4342597,-101.7086419,36,19,1,1,2015,0.0224702506540636
840,54,39,"CRESCENT LK",1,41.7858723,-102.4579398,36,19,1,1,2015,0.0219532455203513
840,54,40,"MURRAY LAKE",1,41.6980247,-103.9868089,36,18,1,1,2015,0.0605822441377231
840,54,41,"BROWNLEE",1,42.2888847,-100.5364229,36,19,1,1,2015,0.022028705047573
840,54,42,"MULLEN",1,42.0059106,-101.0465689,36,19,1,1,2015,0.0412904622713002
840,54,43,"BEREA",1,42.1806217,-102.7815019,36,18,1,1,2015,0.0368365180467091
840,54,44,"CRAWFORD",1,42.607185,-103.5836566,39,18,1,1,2015,0.044492959283921
840,54,103,"LIBERTY 2",0,40.0735636,-96.4074068,32,19,1,1,2015,0.051939066026928
840,54,112,"GRETNA 2",1,41.153717,-96.287056,32,22,1,1,2015,0.219094372137318
840,54,116,"WHEELER CO",1,41.9425827,-98.7032699,36,19,1,1,2015,0.0366306277230918
840,54,119,"BERWYN",0,41.125893,-99.501751,34,19,1,1,2015,0.0323701058316275
840,54,124,"WINSIDE 2",1,42.1847772,-97.134886,32,11,1,1,2015,0.0466868298047842
840,54,130,"AGATE 2",1,42.2789651,-103.6599064,36,18,1,1,2015,0.0396951688154234
840,54,203,"LIBERTY 3",1,40.088258,-96.388121,32,19,1,1,2015,NA
840,54,219,"BERWYN 2",1,41.15686,-99.4724,34,19,1,1,2015,NA
840,54,300,"MARSLAND",1,42.278703,-103.522882,36,18,1,1,2015,NA
840,54,301,"HAY SPRINGS",1,42.371468,-102.711931,36,18,1,1,2015,NA
840,54,302,"NENZEL",1,42.58918,-101.27834,36,19,1,1,2015,NA
840,54,303,"CROOKSTON",1,42.885798,-100.807184,36,17,1,1,2015,NA
840,54,304,"BASSETT",1,42.52146,-99.480072,36,19,1,1,2015,NA
840,54,305,"CHAMBERS",1,42.349826,-98.65171,36,19,1,1,2015,NA
840,54,306,"TILDEN",1,42.049167,-97.833989,34,11,1,1,2015,NA
840,54,307,"PONCA",1,42.60783,-96.787429,32,11,1,1,2015,NA
840,54,308,"BROWNSON",1,41.214452,-103.078241,36,18,1,1,2015,NA
840,54,309,"OSHKOSH",1,41.482214,-102.308867,36,18,1,1,2015,NA
840,54,310,"SUTHERLAND",1,41.555388,-101.309861,36,19,1,1,2015,NA
840,54,311,"MAXWELL",1,41.081315,-100.524686,36,19,1,1,2015,NA
840,54,312,"SARGENT",1,41.596155,-99.115818,34,19,1,1,2015,NA
840,54,313,"BOELUS",1,41.177252,-98.939258,34,19,1,1,2015,NA
840,54,314,"MADISON",1,41.829804,-97.426047,34,11,1,1,2015,NA
840,54,315,"LYONS",1,41.952142,-96.540489,32,22,1,1,2015,NA
840,54,316,"CHAMPION",1,40.36427,-101.665835,36,18,1,1,2015,NA
840,54,317,"CULBERTSON",1,40.28861,-100.947076,34,19,1,1,2015,NA
840,54,318,"HENDLEY",1,40.17592,-99.966803,34,19,1,1,2015,NA
840,54,319,"RED CLOUD",1,40.016809,-98.613168,34,19,1,1,2015,NA
840,54,320,"HAMPTON",1,40.901504,-97.921498,34,19,1,1,2015,NA
840,54,321,"MURDOCK",1,40.928807,-96.312527,32,22,1,1,2015,NA
840,54,322,"HUMBOLDT",1,40.058857,-95.935571,32,22,1,1,2015,NA
840,54,900,"OGLALA NAT. GRASS.",1,42.9298442,-103.875342,39,17,1,2,2015,0.0355035808558298
840,54,901,"Pine Ridge",1,42.7519425,-102.9147494,39,18,1,2,2015,0.0289421450431688
840,55,1,"VYA",0,41.4882487,-119.8303989,89,9,1,1,2015,0.0230514360637148
840,55,2,"PIUTE MDWS",1,41.3171877,-118.9004059,80,9,1,1,2015,0.0299502533823051
840,55,3,"CALICO SPR",0,41.921024,-117.054667,88,9,1,1,2015,0.0198261447547436
840,55,4,"MIDAS",1,41.2263817,-116.5900339,88,9,1,1,2015,0.0102517985611511
840,55,5,"DINNER STA",0,41.0704517,-115.9007665,88,9,1,1,2015,0.001732170588938
840,55,6,"RANCHOGRANDE",1,41.9460977,-114.0728079,88,9,1,1,2015,0.0197358075169052
840,55,7,"SAND PASS",1,40.2636938,-119.7796496,80,9,1,1,2015,0.021785021592139
840,55,8,"RYE PATCH",0,40.500975,-118.337607,80,9,1,1,2015,0.0510270077387988
840,55,9,"FISH CREEK",1,40.1686217,-117.1872779,88,9,1,1,2015,0.00708643980217022
840,55,10,"CORTEZ",1,40.0802831,-116.5858881,88,9,1,1,2015,0.0165859352203093
840,55,11,"WALKER CAN",1,40.0935212,-115.6324132,88,9,1,1,2015,0.0206063153470288
840,55,12,"MIZPAH",1,40.328024,-114.784298,88,9,1,1,2015,0.00403750834308973
840,55,13,"SUTCLIFFE",0,39.7695387,-119.5489579,88,9,1,1,2015,0.0357886803512922
840,55,14,"FRENCHMAN",0,39.2738067,-118.3101189,80,9,1,1,2015,0.0259663395316804
840,55,15,"TOIYABE NF",1,39.0044442,-117.4662536,88,9,1,1,2015,0.0285735127080229
840,55,16,"EUREKA",1,39.550504,-116.386398,88,9,1,1,2015,0.0176645135028013
840,55,17,"ILLIPAH",1,39.360934,-115.271128,88,9,1,1,2015,0.0194198623402163
840,55,18,"MAJORS PLACE",1,39.203634,-114.498108,88,9,1,1,2015,0.0229727719089421
840,55,19,"GARDNERVILLE",0,39.0037402,-119.8462197,88,9,1,1,2015,0.133102363752519
840,55,20,"THORNE",0,38.5501977,-118.4721449,80,9,1,1,2015,0.00908766928011404
840,55,21,"BIG SMOKEY V",0,38.8057797,-117.1041949,80,9,1,1,2015,0.0201120710373528
840,55,22,"DOBBIN CREEK",1,38.8779597,-116.4033739,88,9,1,1,2015,0.0163631864392799
840,55,23,"WILLIS",1,38.1481212,-115.612409,88,9,1,1,2015,0.0210158208988789
840,55,24,"MINERVA",1,38.773704,-114.568698,88,9,1,1,2015,0.0297233374408713
840,55,25,"SILVER PEAK",0,37.7555048,-117.6339503,80,33,1,1,2015,0.00794277872499688
840,55,27,"HIKO",1,37.6075607,-115.0336839,80,9,1,1,2015,0.0367652662406236
840,55,28,"CALIENTE",1,37.6959387,-114.7461089,80,9,1,1,2015,0.0116954731639166
840,55,29,"BEATTY",1,36.9072027,-116.7617883,83,33,1,1,2015,0.0322722590581341
840,55,30,"ALAMO",0,36.9884637,-115.2569349,80,33,1,1,2015,0
840,55,31,"VAL OF FIRE",1,36.5012519,-114.7610923,83,33,1,1,2015,0.0294696549549256
840,55,32,"JEAN LAKE",0,35.7204427,-115.2094039,83,33,1,1,2015,0.0353375109066392
840,55,33,"NELSON",1,35.7087118,-114.7110604,83,33,1,1,2015,0.00425379953575817
840,55,37,"JARBIDGE",0,41.9347177,-115.4191359,88,9,1,1,2015,0.0124304287938005
840,55,43,"RUBY VALLEY",0,40.3534367,-115.6277619,88,9,1,1,2015,0.0293525778918881
840,55,45,"NIXON",1,39.9432554,-119.3834746,88,9,1,1,2015,0.0280221709203485
840,55,46,"Charleston Reservoir",1,41.535093,-115.832044,88,9,1,1,2015,NA
840,55,101,"BALD MTN.",1,41.833551,-119.6696108,89,9,1,1,2015,0.015383558034845
840,55,103,"CHIMNEY RES.",1,41.419434,-117.433537,88,9,1,1,2015,0.0299119325968563
840,55,108,"OREANA",0,40.4669574,-118.3127891,88,9,1,1,2015,0.0510270077387988
840,55,114,"FALLON",1,39.4020097,-118.7255249,80,9,1,1,2015,0.147946842161961
840,55,119,"GARDNERVILLE 2",1,39.0037402,-119.84621,88,9,1,1,2015,NA
840,55,120,"HAWTHORNE",0,38.644545,-118.755097,88,9,1,1,2015,0.0052686149691358
840,55,121,"DARROUGHS HOT SPGS",1,38.8931842,-117.19377,80,9,1,1,2015,0.0111710856713526
840,55,125,"SILVER PEAK 2",1,37.7555048,-117.63395,80,33,1,1,2015,0.00794277872499688
840,55,130,"DESERT NWR",1,36.925015,-115.240568,80,9,1,1,2015,0
840,55,132,"SANDY VALLEY",0,35.8503,-115.551787,83,33,1,1,2015,0.0353375109066392
840,55,137,"Jarbidge 2",0,41.9347177,-115.419135,88,9,1,1,2015,0.0124304287938005
840,55,143,"RUBY VALLEY 2",1,40.1798727,-115.4929227,88,9,1,1,2015,0.0299196077801685
840,55,208,"MILL CITY",0,40.653659,-118.00395,88,9,1,1,2015,NA
840,55,308,"Mill City 2",1,40.645124,-118.059842,88,9,1,1,2015,NA
840,55,901,"COMINS LAKE",0,39.1598606,-114.8025242,88,9,1,2,2015,0.0193661805430848
840,55,902,"HUMBOLDT NF",0,41.7889927,-115.9521789,88,9,1,2,2015,0.00445716654972252
840,55,903,"SHELDON NWR",0,41.604614,-119.232317,89,9,1,2,2015,0.0135501905972046
840,55,904,"CARSON RIVER",0,39.3028567,-119.2548979,80,9,1,2,2015,0.0936887596848922
840,55,905,"AUSTIN",0,39.2077202,-117.0926751,88,9,1,2,2015,0.012176519743736
840,55,906,"ASH MEADOWS",1,36.4907307,-116.3432079,83,33,1,2,2015,0.0111504464688374
840,55,907,"VIRGIN CREEK",0,41.7723066,-119.1199346,89,9,1,2,2015,0.0161778341710995
840,55,908,"MEADOW VALLY",1,37.6097121,-114.5220782,88,9,1,2,2015,0.0304242057235929
840,55,909,"Carson River 2",0,39.3,-119.26666,80,9,1,2,2015,0.0936887596848922
840,55,910,"HUMBOLDT NF 2",1,41.789174,-115.952047,88,9,1,2,2015,0.00445716654972252
840,58,1,"PETERBOROUGH",1,42.9015085,-71.8661202,27,14,1,1,2015,0.139544836061976
840,58,2,"BRENTWOOD",0,42.9514077,-71.0690899,12,30,1,1,2015,0.262581603398846
840,58,3,"FITZWILLIAM",1,42.8007764,-72.1685998,27,14,1,1,2015,0.10810147299509
840,58,4,"DOVER",1,43.2321417,-70.9134599,12,30,1,1,2015,0.25891903439436
840,58,5,"HOPKINTON",1,43.1841551,-71.686612,27,14,1,1,2015,0.0807718973884909
840,58,6,"EPSOM",1,43.1980043,-71.2880123,27,30,1,1,2015,0.188484328304189
840,58,7,"CONCORD",1,43.2494327,-71.6191959,27,14,1,1,2015,0.197019631888406
840,58,8,"STRAFFORD",1,43.2499219,-71.1982777,27,30,1,1,2015,0.119342127805379
840,58,9,"CANTERBURY",1,43.373651,-71.606719,27,14,1,1,2015,0.0731462925851703
840,58,10,"GILMANTN I W",1,43.4146177,-71.204272,27,14,1,1,2015,0.0961504522391352
840,58,11,"WILMOT",1,43.4568165,-71.8805982,27,14,1,1,2015,0.0530443162057087
840,58,12,"MT CHOCORUA",1,43.990161,-71.299849,28,14,1,1,2015,0.088360941586748
840,58,13,"WALPOLE",1,43.0263963,-72.3814817,27,14,1,1,2015,0.0637768291949738
840,58,14,"MARLOW",1,43.0768236,-72.2121162,27,14,1,1,2015,0.0700582470414201
840,58,15,"LEMPSTER",1,43.5045711,-72.1318885,27,14,1,1,2015,0.145804878599406
840,58,16,"CRAWFORD NOT",0,44.1166667,-71.35,28,14,1,1,2015,0.0346859796550199
840,58,17,"JEFFERSON HL",1,44.3571867,-71.3885019,28,14,1,1,2015,0.0786288283225625
840,58,18,"FRANCONIA",1,44.1798777,-71.7063079,28,14,1,1,2015,0.0980153608530986
840,58,19,"MILAN",1,44.6075764,-71.3190129,28,14,1,1,2015,0.167387394669307
840,58,20,"STRATFORD",1,44.685331,-71.588189,28,14,1,1,2015,0.109765488274414
840,58,21,"DIXVIL NOTCH",0,44.8672811,-71.3006396,28,14,1,1,2015,0.0704904920401476
840,58,22,"CLARKSVILLE",1,44.9972951,-71.3746691,28,14,1,1,2015,0.0634093611501459
840,58,23,"GLEN",1,44.089873,-71.204659,28,14,1,1,2015,0.10147346382508
840,58,102,"EAST KINGSTON",1,42.9513695,-71.0680056,12,30,1,1,2015,0.178795952580529
840,58,116,"JEFFERS NTCH",1,44.117026,-71.35409,28,14,1,1,2015,0.0300803126171462
840,58,121,"DIXVILLE NOTCH 2",1,44.890528,-71.428845,28,14,1,1,2015,NA
840,59,1,"WOODBURY HGT",1,39.8314157,-75.1462189,4,30,1,1,2015,0.332737224835
840,59,2,"GREENWICH",1,39.3852634,-75.3494715,4,30,1,1,2015,0.169619598719402
840,59,3,"SIX POINTS",1,39.5314149,-75.1074594,4,30,1,1,2015,0.119433528905918
840,59,4,"DEEPWATER",0,39.6822997,-75.4913609,4,30,1,1,2015,0.409103076115935
840,59,5,"TOMS RIVER",1,39.9994195,-74.2280982,4,30,1,1,2015,0.575710306406685
840,59,6,"ALBION",1,39.7769177,-74.9720939,4,30,1,1,2015,0.299727463091768
840,59,7,"ANCORA",0,39.6956577,-74.8443379,4,30,1,1,2015,0.21848721628661
840,59,8,"MASONVILLE",0,39.9721857,-74.8571779,4,30,1,1,2015,0.679136792787677
840,59,9,"BENNETT MILL",0,39.4166137,-74.9255249,4,30,1,1,2015,0.195365225351813
840,59,10,"SANDBROOK",1,40.5089177,-74.9307429,10,29,1,1,2015,0.17891937739266
840,59,11,"HOLMANSVILLE",0,40.0824665,-74.288646,4,30,1,1,2015,0.3388814134441
840,59,12,"CLARKSVILLE",0,40.268862,-74.725918,4,30,1,1,2015,0.408154736390913
840,59,13,"NEW BEDFORD",1,40.1672217,-74.0627799,4,30,1,1,2015,0.461262810064971
